text,label,cleaned_text
"""13.Saeimā nespēja šo jautājumu atrisināt, turpinām ceļu 14.Saeimā. Paldies visiem par parakstiem, tagad tie devušies uz Saeimu. Ģimeņu aizsardzība nedrīkst tikt izmantota sava savtīgā politiskā kapitāla audzēšanai, šis ir jautājums par cilvēku dzīvēm un tiesiskumu, kas jāatrisina""",-1,saeima spēt šis jautājums atrisināt turpināt celt saeima paldies viss paraksts tagad tas dot saeima ģimene aizsardzība drīkstēt izmantot savs savtīgs politisks kapitāls audzēt šis jautājums cilvēks dzīve tiesiskums kas atrisināt
"""Lūdzu uz studiju uzaiciniet 'Tautas Kalpi Latvijai'. Man ļoti vajag zināt viedokli no tām partijām, kas Saeimā nav iebalsotas.""",0,lūgt studija uzaicināt tauta kalps latvija es ļoti vajag zināt viedoklis tas partija kas saeima nav iebalsot
"""Būtu labi, ja tiesiskumu stiprinātu arī Saeima, kura valdību apstiprinās. Sāksim ar Satversmes tiesas spriedumu izpildi.""",-1,būtu labs tiesiskums stiprināt saeima kura valdība apstiprināt sākt satversme tiesa spriedums izpilde
"""Pirms raudāt par rezultātiem atceramies, ka 2018. gadā Saskaņa, Gobzems un Lembergs kopā saņema 50 vietas Saeimā. Šobrīd Stabilitātei!, Šlesers un Lembergs ir uz 35ām.""",0,raudāt rezultāts atcerēties gads saskaņa gobzems lembergs kopa saņema vieta saeima šobrīd stabilitāte šlesers lembergs ām
"""Var piekrist, ka minētais aizliegums ir stipri novēlots. Par to varam teikt """"paldies"""" Jaunajam Laikam, kas 2003-2004. gadā, kad Saeimā tika diskutēts par topošo Eiropas Parlamenta vēlēšanu likumu, kategoriski iestājās pret šāda aizlieguma iestrādāšanu likumā.""",-1,piekrist minēt aizliegums stiprs novēlot tas varēt teikt paldies jauns laiks kas gads kad saeima diskutēt tapt eiropa parlaments vēlēšanas likums kategorisks iestāt šāda aizliegums iestrādāt likums
"""💬 .@ineselibina: Saeima ir pārkāpusi varas dalīšanas principu, nepieņemot Civilās savienības likumu.""",-1,saeima pārkāpt vara dalīt princips pieņemt civils savienība likums
"""Saeima! Pieņemiet krimināllikumā jaunu regulèjumu, kas aizliedz rašisma ideoloģijas piekopšanu- piemēram, publisku pozu par Latvijas valsts valodas principiàlu nelietošanu, Latvijas pamattautas latviešu Satversmes tiesību neievērošanu, krievu valodas uzspiešanu. ⛔Stop russians""",-1,saeima pieņemt krimināllikums jauns regulèjumu kas aizliegt rašisma ideoloģija piekopt piemērs publisks poza latvija valsts valoda principiàlu lietot latvija pamattautas latvietis satversme tiesība ievērot krievs valoda uzspiest stops russians
"""Baigi žēl, ka tik reti redzu aicinājums likt + Mārim Grāvim. Manuprāt, mums vajag vairāk cilvēku Saeimā, kas par sociālo jomu un darbu tajā zina ne tikai no universitātes kursa, kas iestāsies par cilvēkiem ar invaliditāti un arī pašiem sociālajiem darbiniekiem.""",-1,baigs žēl rets redzēt aicinājums likt māris grāvis manuprāt mēs vajag vairāk cilvēks saeima kas sociāls joma darbs tas zināt universitāte kurss kas iestāt cilvēks invaliditāte pats sociāls darbinieks
"""Paaaaldies visiem, kas par mums nobalsoja! ❤️ Darbs, kas ieguldīts gan pēdējos četros gados, gan īpaši pēdējos sešos mēnešos, ir novērtēts un @Progresivie būs 14. Saeimā!""",0,paaaaldies viss kas mēs nobalsot darbs kas ieguldīt pēdējs četri gadīties īpašs pēdējs seši mēnesis novērtēt saeima
"""Izskatās ļoti reāls scenārijs, ka šoreiz Saeimā iekļūs 9 saraksti. Stabilas valdības sastādīšanai būs jāvienojas vismaz 4 sarakstiem - bet [atšķirībā no iepriekšējās reizes] valdībā varētu būt kvalitatīvākas personālijas.""",1,izskatīt ļoti reāls scenārijs šoreiz saeima iekļūt saraksts stabils valdība sastādīt vienot vismaz saraksts atšķirība iepriekšējs reize valdība varēt kvalitatīvs personālija
"""13. oktobrī Saeima par Augstākās tiesas tiesnesi apstiprināja Latvijas Universitātes Juridiskās fakultātes docentu, prodekānu starptautiskās sadarbības jautājumos, Tiesību teorijas un vēstures zinātņu katedras vadītāju Jāni Plepu.""",0,oktobris saeima augsts tiesa tiesnese apstiprināt latvija universitāte juridisks fakultāte docents prodekāns starptautisks sadarbība jautājums tiesība teorija vēsture zinātne katedra vadītājs jānis plepu
"""Atvainojiet, protams. Bet, ja prostitūta (amata nosaukums, nevis lamu vārds) tiek ievēlēta Saeimā, vai viņu var saukt par politprostitūtu?""",-1,atvainot prast prostitūta amats nosaukums lamas vārds ievēlēt saeima viņš saukt politprostitūtu
"""📌 SVARĪGI‼️ Aizejošā 13.Saeima darba kārtībā iekļāvusi balsojumu par Civilās savienības likumu. 🗳 Balsojums notiks šodien vēlāk. Tiešraidei iespējams sekot šeit: live.tiesraides.lv/saeima.lv…""",0,svarīgs aiziet saeima darbs kārtība iekļaut balsojums civils savienība likums balsojums notikt šodien vēls tiešraide iespēt sekot šeit
"""man, protams, žēl, ka no maniem @Progresivie “+” netika @selmuushh un vēl pāris citu kandidātu, BET liels prieks par to, ka beidzot Saeimā būs pārsāvēta viena lieliska, zaļa un Eiropeiska partija, kurai patiesi rūp cilvēktiesības!!!❤️❤️❤️""",1,es prast žēl mans tikt vēlēt pāris cits kandidāts liels prieks tas beigt saeima pārsāvēta viena lielisks zaļš eiropeisks partija kurš patiess rūpēt cilvēktiesības
"""Klaunu īpatsvars Saeimā ar katru gadu pieaug…🤡""",-1,klauns īpatsvars saeima katra gads pieaugt
"""Klīst baumas, ka Glorijai spīd Saeima. Nu tad īsais scenārijs, ja deputātu kandidātiem būtu darba intervijas. Veltījums @skruvmens""",-1,klīst bauma glorija spīdēt saeima īss scenārijs deputāts kandidāts būtu darbs intervija veltījums
"""Valsts policija prokuratūrai nodevusi kriminālprocesu pret 14. Saeimā no saraksta """"Stabilitātei!"""" ievēlēto Gloriju Grevcovu.""",-1,valsts policija prokuratūra nodot kriminālprocess saeima saraksts stabilitāte ievēlēt glorija grevcovu
"""Mīļie draugi, vispirms saku paldies visiem Latvijas cilvēkiem, kuri vakar devās balsot. Saskaņā ar vēlēšanu rezultātiem, esmu ievēlēts Saeimā, tāpēc gribu personīgi pateikties katram, kurš balsoja arī tieši par mani. Darīšu visu, lai mūsu Latvija būtu arvien drošāka un stabilāka!""",0,mīļš draugs vispirms sacīt paldies viss latvija cilvēks kurš vakars dot balsot saskaņa vēlēšanas rezultāts ievēlēt saeima griba personīgs pateikt katrs kurš balsot tiešs es daris viss mēs latvija būtu arvien drošs stabils
"""bla sita saeima izskatas sliktak neka iepriekseja""",-1,bla sist saeima izskatas sliktak nekas iepriekseja
"""Man vēl tāds jautājums. Ja Saeimā iebalso kundzi, kas sniedz pakalpojumus par maksu, vai visādi izvirtuļi var viņai piezvanīt un palūgt par maksu nevis dzimumsakarus, bet nospiest podziņu balsojumā? """"Man ir tāda seksuālā fantāzija: tu nobalso par izglītību latviski""""""",-1,es vēlēt tāds jautājums saeima iebalsot kundze kas sniegt pakalpojums maksa visāds izvirtulis viņš piezvanīt palūgt maksa dzimumsakars nospiest poga balsojums es tāds seksuāls fantāzija tu nobalsot izglītība latvisks
"""Iepazīsimies ar jaunievēlētas """"progresīvo"""" deputātes prioritātēm dzimuma """"maiņas"""" jomā. Viņi neatpaliks no voiku un baumaņu miskastes vāku sasniegumiem Saeimā ne par sprīdi.""",-1,iepazīt jaunievēlēts progresīvs deputāte prioritāte dzimums maiņa joma viņš atpalikt voiku baumaņu miskaste vāks sasniegums saeima sprīdis
"""Kāpēc sabiedriskais medijs, mūsu nodokļu naudas saņēmējs, tik plaši popularizē partiju, kura knapi iekļuva Saeimā?""",0,kāpēc sabiedrisks medijs mēs nodoklis nauda saņēmējs plašs popularizēt partija kura knaps iekļūt saeima
"""Šodien lasu, ka koalīcijas partijas sākot dalīt amatus. Un dalīšot tos proporcionāli vietu skaitam Saeimā. Bet... Kā tad bija 13-ajā Saeimā? JV knapi tika ievēlēta ar vismazāko vietu skaitu, bet amatus dalīja visām partijām līdzīgi.KĀPĒC tagad tā negrib?Nebūtu tas godīgāk?""",-1,šodien lasīt koalīcija partija sākt dalīt amats dalīt tas proporcionāle vieta skaits saeima ajā saeima jv knaps ievēlēt mazs vieta skaits amats dalīt viss partija līdzīgs kāpēc tagad gribēt būtu tas godīgs
"""Diemžēl. Mēs Saeimā rosinājām salūtus kara laikā aizliegt, bet neizdevās.""",-1,diemžēl mēs saeima rosināt salūts karš laiks aizliegt izdot
"""@Progresivie obligāti ir jābūt koalīcijā jaunājā Saeimā. Punkts.""",0,obligāts jābūt koalīcija jaunājā saeima punkts
"""Atcerējos, kāpēc es nebalsoju par A/Par. Uz mirkli jau bija ieslēgusies Latvijas hokeja mentalitāte, kur paskumt, pažēlot utt., bet Pabriks ir tieši tikpat liberāls kā kā kā… mūsu nākamā Saeima.""",-1,atcerēties kāpēc es balsot a mirklis ieslēgt latvija hokejs mentalitāte kurt paskumt pažēlot utt pabriks tiešs tikpat liberāls mēs nākt saeima
"""stāsts par to kā Glorija darbu Saeimā atrada""",-1,stāsts tas glorija darbs saeima atrast
"""Provēsim tomēr vēl šai Saeimā pieņemt galīgajā lasījumā. Dienaskārtībā iekļaut izdevās. Turiet īkšķus 🌈""",0,provēt vēlēt šis saeima pieņemt galīgs lasījums dienaskārtība iekļaut izdot turēt īkšķis
"""Baibiņ, kāds gan sakars ar """"skandalozo Emsi"""", ja tava nožēlojamā atparistu šļura netika Saeimā? Emsis pierunāja?""",-1,baiba kāds sakars skandalozs emsi tavs nožēlot atparistu šļura tikt saeima emsis pierunāt
"""13.Saeimā bija tik daudz jaunu seju, jaunu politiķu, tik daudz tomēr, par spīti visam, tika izdarīts un par to liels prieks un lepnums. Paldies visiem! Turpināsim strādāt, lai, vai kādu % @KustibaPar būsim visi kopīgi lēmuši.""",1,saeima daudz jauns seja jauns politiķis daudz spīts viss izdarīt tas liels prieks lepnums paldies viss turpināt strādāt kāds viss kopīgs lemt
"""Šaubos, ka ir daudzi, kuri vispār zina, kāda i e Pro ievēlēto kandidātu pieredze, vecums. Daudz vieglāk ir kaut ko murgot par bērniem un pieaugušajiem. Vienīgie bērni Saeimā ir Šlesera un Krištopana bērni, haha.""",-1,šaubīties daudzi kurš vispār zināt kāds i e pro ievēlēt kandidāts pieredze vecums daudz viegls ko murgot bērns pieaugt vienīgs bērns saeima šlesera krištopana bērns haha
"""Paldies!!! Atbalsts no 1,3K cilvēku mani ir iedvesmojis. ❤💚 Partijas kampaņas darba dēļ nepievērsos savu ideju komunicēšanai, jo zināju, kur manas prasmes sniegs lielāku pienesumu progresīvu vērtību ienešanai Saeimā – mūsu 10 deputāti/es būs visizcilākie vēstneši. [...]""",1,paldies atbalsts k cilvēks es iedvesmot partija kampaņa darbs pievērst savs ideja komunicēt zināt kurt mana prasme sniegt liels pienesums progresīvs vērtība ienest saeima mēs deputāts es izcils vēstnesis
"""Vai kāds var pastāstīt kāpēc Progresīvos vajag koalīcijā? Tas ir gandrīz paņemt Saskaņu valdībā šajā Saeimā. Ja vēl pietrūktu balsu. Beigās sanāks, ka NA būs opozīcijā un koalīcija būs prokrieviska ar JV mazākumā""",-1,kāds pastāstīt kāpēc progresīvs vajag koalīcija tas gandrīz paņemt saskaņa valdība šis saeima vēlēt pietrūkt balss beigas sanākt na opozīcija koalīcija prokrieviska jv mazākums
"""Ceru, ka AS vēlētāji ir lepni par savu izvēli. Un naivie kandidātiņi, kuri palīdzēja Saeimā iekļūt šiem krievu karakuģiem, arī.""",-1,cers ass vēlētājs lepns savs izvēlēt naivs kandidātiņi kurš palīdzēt saeima iekļūt šis krievs karakuģis
"""Vai Saeimas mandātu komisijai ir tiesības neapstiprināt šādai deputātei mandātu,jo būtībā viņa iekļuvusi Saeimā krāpnieciskā veidā,pat pārkāpjot krimināllikuma normas?""",-1,saeima mandāts komisija tiesība apstiprināt šāda deputāte mandāts būtība viņš iekļūt saeima krāpniecisks veids pārkāpt krimināllikums norma
"""Iepazinos ar @nezobis un nobalsoju! Bija patiess prieks palīdzēt kampaņā. Jūtos ļoti lepns par to, cik daudz PRO ir auguši — no partijas, kurai bija mazas iespējas tikt Saeimā, uz partiju, kura ir gatava koalīcijai. Ceru, ka vēlētāji uzdāvinās dzimšanas dāvanu @MKossovics""",1,iepazīt nobalsot patiess prieks palīdzēt kampaņa just ļoti lepns tas cik daudz pro augt partija kurš mazs iespēja saeima partija kura gatavs koalīcija cers vēlētājs uzdāvināt dzimt dāvana
"""Jaunajā Saeimā arī laikam nebūs būvnieku karteļa sarunu parlamentārās izmeklēšanas komisijas.""",-1,jauns saeima laiks būt būvnieks kartelis saruna parlamentārs izmeklēt komisija
"""Saeimā turpinās paaudžu maiņa. 50-os gados piedzimušie deputāti, kas bija lielākā/otrā lielākā paaudze visos sasaukumos no 6. līdz 13. Saeimai, turpina sarukt skaitļos līdz 9 deputātiem, tikai par 2 vairāk nekā 90-os piedzimušo. Aleksandrs Kiršteins - pēdējais deputāts no 40ajiem""",0,saeima turpināt paaudze maiņa os gadīties piedzimt deputāts kas liels otrs liels paaudze viss sasaukums saeima turpināt sarukt skaitlis deputāts vairāk os piedzimt aleksandrs kiršteins pēdējs deputāts ajiem
"""Saeimā trilleris – šodien pieņems vai nepieņems Civilās savienības likumu? Turpinājums sekos...""",0,saeima trilleris šodien pieņemt pieņemt civils savienība likums turpinājums sekot
"""Interesanti ka vai tā būtu Saeima, vai mājas dzīvokļu čats, vai Sakstagala tamborēšanas biedrība, katrs uzskata, ka pārstāv 51% un puse vispār nepiedalās.""",-1,interesants būtu saeima māja dzīvoklis čats sakstagals tamborēt biedrība katrs uzskatīt pārstāvēt puse vispār piedalīt
"""Labdien, @VL_TBLNNK. Vai ir plānots 14. Saeimā īstenot šādu pārmaiņu Daugavpilī?""",0,labdien tblnnk plānot saeima īstenot šāda pārmaiņa daugavpils
"""Man galīgi nav žēl, ka Saskaņas vairs nebūs Saeimā, bet uz ievēlēto Šleseristu un (r)Osļikova salašņu fona viņi noteikti nešķitīs tas smagākais gadījums.""",-1,es galīgs nav žēl saskaņa vairs būt saeima ievēlēt šleseristu r osļikova salašņa fons viņš noteikts šķist tas smags gadījums
"""Es ļoti gribu iet gulēt, bet ir nedaudz bail pamosties ar ZZS priekšgalā un LPV un S! Saeimā. #IzvēliesNākotni #Vēlēšanas2022""",-1,es ļoti griba iet gulēt daudzi bail pamost zzs priekšgals lpv s saeima
"""Vēl viena prostitūta Saeimā būtiski tur to skaitu nepalielinās.""",-1,vēlēt viena prostitūta saeima būtisks turēt tas skaits palielināt
"""Cik dārgs ir 1 mandāts? Šogad vidējās Saeimā iekļuvušo partiju aģitācijas izmaksas ir pat nedaudz zemākas kā 2018. gadā. Visdārgāk katrs mandāts izmaksāja @LatvijaPirmaja - EUR 34 546. #vēlēšanas2022 #vēlēšanas2018""",0,cik dārgs mandāts šogad vidējs saeima iekļūt partija aģitācija izmaksa daudzi zems gads dārgs katrs mandāts izmaksāt eur
"""Pirmo reizi savā mūžā redzu kā cilvēki streso un ārdās par kaut kādu opozīcijas partiju ar knapiem 6%, pie tam kuri vispār nekad nav vēl bijuši Saeimā :D Tikmēr LPV, Stabilitātei…""",-1,viens reize savs mūžs redzēt cilvēks streso ārdīt kāds opozīcija partija knaps tas kurš vispār nekad nav vēlēt būt saeima d tikmēr lpv stabilitāte
"""❤ Edmunds Cepurītis (@Cepuritis_E) pateicas mūsu 56 tūkstošiem atbalstītāju, kuri balsoja nevis par skaistām sejām uz reklāmu plakātiem, bet gan par skaidrām vērtībām. 14. Saeimā aizstāvēsim Latvijas nākotni! #AizstāvamNākotni #PolitikaPašuRokām""",1,edmunds cepurītis e pateikt mēs tūkt atbalstītājs kurš balsot skaists seja reklāma plakāts skaidrs vērtība saeima aizstāvēt latvija nākotne
"""Es labāk Saeimā redzētu Sārtiņu Maķi un Ķilni Virsi, nevis Šleseru un Rosļikovu!""",-1,es labs saeima redzēt sārtiņu maķi ķilni virt šleseru rosļikovu
"""No “Stabilitātei!” saraksta 14. Saeimā iekļuvusī aktīviste Glorija Grevcova lielākoties zināma, pateicoties viņas “TikTok” saturam, taču, kandidējot vēlēšanās, viņa norādījusi arī oficiālu darbavietu – Valsts robežsardzes (VR) struktūrvienību vadošam ma...""",-1,stabilitāte saraksts saeima iekļūt aktīvists glorija grevcova lielākoties zināt pateikt viņš tiktok saturēt kandidēt vēlēšanas viņš norādīt oficiāls darbavieta valsts robežsardze vr struktūrvienība vadīt ma
"""Ja tāds rosļikovs absolūti atklāti teica, ka šaušot latviešus, tiek Saeimā, tad par kādu tiesisku valsti mēs runājam, tad tie, kuri par to balsoja ir tādi paši vates bezsmadzeņu radījumi.""",-1,tāds rosļikovs absolūts atklāt teikt šaut latvietis saeima kāds tiesisks valsts mēs runāt tas kurš tas balsot tāds pats vate bezsmadzeņu radījums
"""6% diletantu partijai jāpriecājas, ka opozīcijā paņems. Kanpi tika iekšā Saeimā un jau grib diktēt noteikumus. Nebūsiet jūs valdībā, nomierinieties!""",-1,diletants partija priecāties opozīcija paņemt kanpi iekša saeima gribēt diktēt noteikums būt jūs valdība nomierināt
"""NA savā retorikā pret PRO izmanto tādu augstprātību it kā būtu uzvarējuši šajās vēlēšanās. Bet reāli viņiem Saeimā ir iekļuvuši tikai 3 cilvēki vairāk.""",-1,na savs retorika pro izmantot tāds augstprātība būtu uzvarēt šis vēlēšanas reāls viņš saeima iekļūt cilvēks vairāk
