text,label,cleaned_text
"🟡 Šī Saeima vēl turpinās darbu līdz novembrim, un “Attistibai/Par!” turpinās strādāt pie tā, lai Civilās savienības likums tiktu pieņemts! Mēs nedrīkstam pieļaut, ka 🇱🇻Latvija zaudē tos savus iedzīvotājus, kuru tiesības nav nodrošinātas - tā @vitaanda debatēs #IzvēliesNākotni",0,šī saeima vēl turpinās darbu novembrim attistibai turpinās strādāt civilās savienības likums tiktu pieņemts mēs nedrīkstam pieļaut latvija zaudē tos savus iedzīvotājus kuru tiesības nav nodrošinātas debatēs
"Ar šo sarakstu iespējams būs līdzīgi, kā ar Kaimiņa partiju. Tiks Saeimā, ne tik daudz biedri protams, cik kārojas, tad savā starpā sakasīsies, jo savāktā publika tur ir raiba, uzskati dažādi. Diemžēl profesionāļus savā jomā tur arī grūti saredzēt, un publika gados paveca.",-1,šo sarakstu iespējams līdzīgi kaimiņa partiju saeimā daudz biedri protams cik kārojas savā starpā sakasīsies savāktā publika tur raiba uzskati dažādi diemžēl profesionāļus savā jomā tur grūti saredzēt publika gados paveca
"Jūsu partijai vispirms vispār jātiek Saeimā. Savukārt, ja AS izradīsies diezgan populāra, bez viņiem neiztiks.",0,jūsu partijai vispirms vispār jātiek saeimā savukārt as izradīsies diezgan populāra viņiem neiztiks
"JV tiks iekšā, svarīgi dabūt Konservatīvos, kas bija jaunpienācēja Saeimā, neizšķīda, ar 4 ministriem veicināja stabilitāti. Progress redzams bez ZZS valdībā.",1,jv iekšā svarīgi dabūt konservatīvos kas jaunpienācēja saeimā neizšķīda ministriem veicināja stabilitāti progress redzams zzs valdībā
"Tieši manas domas. Pat ir vēlme K palīdzēt, lai tie parazīti - s, Lpv, Lks un kaka - netiktu Saeimā!",-1,tieši manas domas vēlme k palīdzēt tie parazīti s lpv lks kaka netiktu saeimā
"Saeima aicina starptautisko sabiedrību neatzīt nedz Krievijas plānoto un okupētajās Ukrainas teritorijās rīkoto tā saukto referendumu un jebkāda cita veida ""tautas gribas izpausmju"" rezultātus, nedz Krievijas Federācijas pases, kas izdotas okupētajās Uk...",0,saeima aicina starptautisko sabiedrību neatzīt krievijas plānoto okupētajās ukrainas teritorijās rīkoto saukto referendumu jebkāda cita veida tautas gribas izpausmju rezultātus krievijas federācijas pases kas izdotas okupētajās uk
Saeima: televīzijas programmām ar retranslācijas aizliegumu nedrīkst izsniegt apraides atļauju,0,saeima televīzijas programmām retranslācijas aizliegumu nedrīkst izsniegt apraides atļauju
"Ja viņiem Saeimā būtu 51 balss, tad sen jau būtu izdarīts. Bet latvieši mūždien uzķeras uz visādiem šleseriem, šķēlēm, pabrikiem, bordāniem utt.",-1,viņiem saeimā būtu balss sen būtu izdarīts latvieši mūždien uzķeras visādiem šleseriem šķēlēm pabrikiem bordāniem utt
Prognožu drudzis ir sācies! Vēlēšanu speciālā spēle (bij. totalizators) šobrīd jau pieņem klausītāju minējumus/prognozes par vietu sadalījumu 14. Saeimā. Ar NOTEIKUMIEM var iepazīties mbendiks.lv/,0,prognožu drudzis sācies vēlēšanu speciālā spēle bij totalizators šobrīd pieņem klausītāju minējumus prognozes vietu sadalījumu saeimā noteikumiem iepazīties
"🟡 Šodien tika skatīti @veselibasmin grozījumi Veselības aprūpes finansēšanas likumā. Tie nepieciešami, lai izvairītos no t.s. ""divu grozu"" sistēmas, ko pieņēma 12. Saeima. Tajā iedzīvotājiem veselības aprūpes pakalpojumi būtu pieejami atkarībā no veiktajām sociālajām iemaksām 🧵",0,šodien skatīti grozījumi veselības aprūpes finansēšanas likumā tie nepieciešami izvairītos t s divu grozu sistēmas ko pieņēma saeima tajā iedzīvotājiem veselības aprūpes pakalpojumi būtu pieejami atkarībā veiktajām sociālajām iemaksām
Ir saņemts pirmais pieteikums Vēlēšanu speciālajai spēlei. Klausītājs iesniedzis savu prognozi par vietu sadalījumu 14. Saeimā. Pieteicies caur mājas lapas komentāru. Atzinība pirmajam drosminiekam!,0,saņemts pirmais pieteikums vēlēšanu speciālajai spēlei klausītājs iesniedzis savu prognozi vietu sadalījumu saeimā pieteicies mājas lapas komentāru atzinība pirmajam drosminiekam
"LV. PROGRESÌVO KOMANDA 15 SARAKSTS Rīgā Paldies atsaucīgajiem vēlētājiem. #Progresīvie aktīvi tiekas ar vēlētājiem, dala savu avīzi ar visu kandidātu sarakstu✌️ Jo vairāk no 100 kandidātiem tiks ievēleti Saeimā 🌼#mesparpro jo tā mēs #AizstāvamNākotni boze1.lv/PROLV_boze1.html",0,lv progresìvo komanda saraksts rīgā paldies atsaucīgajiem vēlētājiem aktīvi tiekas vēlētājiem dala savu avīzi visu kandidātu sarakstu vairāk kandidātiem ievēleti saeimā mēs
"14.Saeimā no Rīgas vēlēšanu apgabala jāievēl 36 deputāti, no Vidzemes vēlēšanu apgabala – 26 deputāti, no Latgales un Zemgales vēlēšanu apgabaliem – 13 deputāti, no Kurzemes vēlēšanu apgabala – 12 deputāti. Śis viss ir greizi. Kura partija ir gatava uzlabot vēlēšanu sistēmu?",-1,saeimā rīgas vēlēšanu apgabala jāievēl deputāti vidzemes vēlēšanu apgabala deputāti latgales zemgales vēlēšanu apgabaliem deputāti kurzemes vēlēšanu apgabala deputāti śis viss greizi kura partija gatava uzlabot vēlēšanu sistēmu
"Ko tas mainīs? Ja APar tiks Saeimā, tur tiks arī viņu kardināli!",-1,ko tas mainīs apar saeimā tur viņu kardināli
"🟡 22. septembrī Saeimā tika apstiprināts Enerģētiskās drošības un neatkarības veicināšanai nepieciešamās atvieglotās energoapgādes būvju būvniecības kārtības likums, ko pēc ministra @ArtursToms iniciatīvas izstrādāja @VARAM_Latvija, reaģējot uz energoresursu cenu kāpumu. 2/2",0,septembrī saeimā apstiprināts enerģētiskās drošības neatkarības veicināšanai nepieciešamās atvieglotās energoapgādes būvju būvniecības kārtības likums ko ministra iniciatīvas izstrādāja latvija reaģējot energoresursu cenu kāpumu
"Saeima nav kaut kāds realitātes šovs un tur nav jāatrodas aprobežotiem, kompleksu un neirožu izmocītiem indivīdiem, neatkarīgi no vecuma un dzimuma. Valstij nav jāuztur un jāapmaksā šādu indivīdu dzīvesveids un izklaides.",-1,saeima nav kāds realitātes šovs tur nav jāatrodas aprobežotiem kompleksu neirožu izmocītiem indivīdiem neatkarīgi vecuma dzimuma valstij nav jāuztur jāapmaksā šādu indivīdu dzīvesveids izklaides
"Varbūt apsveriet arī @konservativie. NA ir bijuši kādu 13 MK sastāvos. Konservatīvie Saeimā ir pirmo reizi, bet tikai tagad piemineklis nogāzts, mācības būs latviešu valodā. Gribu arī turpmāk koalīciju, kurā ir konservatīvie, bet nav ZZS (viņu draudzības ar Lembergu dēļ).",0,varbūt apsveriet na bijuši kādu mk sastāvos konservatīvie saeimā pirmo reizi tagad piemineklis nogāzts mācības latviešu valodā gribu turpmāk koalīciju kurā konservatīvie nav zzs viņu draudzības lembergu
"Ierēdņiem ir augstākā izglītība, arī no deputātiem būtu jāprasa, ja cilvēks jau ir pierādījis spēju koncentrēties administratīvā sistēmā 4+ gadus mērķa sasniegšanai, gan jau arī darbs Saeimā būs ražīgs! Saraksti ar izglītības līmeņiem: ej.uz/Saeima14 Izvēlies, ko vēlies!",-1,ierēdņiem augstākā izglītība deputātiem būtu jāprasa cilvēks pierādījis spēju koncentrēties administratīvā sistēmā gadus mērķa sasniegšanai darbs saeimā ražīgs saraksti izglītības līmeņiem izvēlies ko vēlies
"Šie vārdi ir bez realitātes sēguma. Neatceros ka būtu kāda šeptēšanos, ko es būtu atbalstījusi IeM vai Saeimā. To pašu varu teikt par Danielu.",-1,šie vārdi realitātes sēguma neatceros būtu kāda šeptēšanos ko es būtu atbalstījusi iem saeimā to pašu varu teikt danielu
"Nu Aldis jau šodien publicēja FB kādas ""atbalstītājas"" vēstuli, kur dots mājiens, ka ""neliešu vara ietekmēs balsojuma rezultātus"". Tā kā - ja Aldis netiks Saeimā, tad skaidrs, ka tas ir neliešu dēļ.",-1,aldis šodien publicēja fb kādas atbalstītājas vēstuli kur dots mājiens neliešu vara ietekmēs balsojuma rezultātus aldis netiks saeimā skaidrs tas neliešu
Saeima aizliedz kažokādu audzēšanu no 2028.gada,0,saeima aizliedz kažokādu audzēšanu gada
"Ja ir kādas partijas, kuru iekļūšana Saeimā šķiet nevēlamāka par citām (piemēram, man tādu ir vesela rinda), tad tukšā aploksne nebūs labi, jo tā atbalsta visus (iekļuvušos?) vienlīdzīgi.",-1,kādas partijas kuru iekļūšana saeimā šķiet nevēlamāka citām piemēram man tādu vesela rinda tukšā aploksne nebūs labi atbalsta visus iekļuvušos vienlīdzīgi
"Jūlija Stepaņenko LR1 studijā (atbildot uz indīgā tonī uzdotu jautājumu, kas izdarīts?) par to, ko ir paveikusi Saeimā.",-1,jūlija stepaņenko lr studijā atbildot indīgā tonī uzdotu jautājumu kas izdarīts to ko paveikusi saeimā
"Prieks par Pro, bet patiesībā diezgan šausminoši, Stabilitāte + Saskaņa = prokrieviski, AS+ZZS = tie paši Lemberga puiši vien ir, + atgriežas Šlesers. Un tās ir 44 vietas Saeimā.",-1,prieks pro patiesībā diezgan šausminoši stabilitāte saskaņa prokrieviski as zzs tie paši lemberga puiši atgriežas šlesers tās vietas saeimā
"Atceries vienīgi, ka šajā Saeimā JV bija 8 deputāti no 100. Pamēģini kaut ko ar tādu skaitu izdarīt. Kariņš dabūja spēlēt zoli ar ne pārāk labām kārtīm, jo teikšanas viņam nebija vispār. 😂",-1,atceries vienīgi šajā saeimā jv deputāti pamēģini ko tādu skaitu izdarīt kariņš dabūja spēlēt zoli pārāk labām kārtīm teikšanas viņam nebija vispār 😂
"Skaidrs, ka gribēja. bet tur jau arī āķis, ka paņēma visu uz sevi un pieņēma lēmumu, par kuru mēs tagad zinām, ka nepareizs un ar traģiskām sekām. Ja šo lēmumu pieņemtu Saeima, tā būtu kolektīva atbildība, nevis vienas personas",-1,skaidrs gribēja tur āķis paņēma visu sevi pieņēma lēmumu kuru mēs tagad zinām nepareizs traģiskām sekām šo lēmumu pieņemtu saeima būtu kolektīva atbildība vienas personas
"Visi apgalvojumi ir patiesi. 1) Rīgas dome pieņēma lēmumu par demontāžu PĒC juridisko šķēršļu noņemšanas (citādāk pašvaldībai nav tādu tiesību), ilgi PIRMS Saeima uzlika to par pienākumu pašvaldībām. 2) Visi PRO deputāti/es balsoja ""par"" lēmumprojektu.",0,visi apgalvojumi patiesi rīgas dome pieņēma lēmumu demontāžu juridisko šķēršļu noņemšanas citādāk pašvaldībai nav tādu tiesību ilgi saeima uzlika to pienākumu pašvaldībām visi pro deputāti es balsoja lēmumprojektu
"Kariņš nākamajā Saeimā gribētu sadarboties ar tagadējās koalīcijas partneriem, noraida sadarbību ar ZZS",-1,kariņš nākamajā saeimā gribētu sadarboties tagadējās koalīcijas partneriem noraida sadarbību zzs
"Tā arī darīšu. Es tikai atceros ka iepriekš arī popularizēja tādu akciju, svītro nepatīkamos kandidātus, tas beidzās ar to ka viena no visvairāk svītrotām kandidātēm, netiekot Saeimā pa parādes durvīm, iekļuva Saeimā, pa ķēķa durvīm",-1,darīšu es atceros iepriekš popularizēja tādu akciju svītro nepatīkamos kandidātus tas beidzās to viena visvairāk svītrotām kandidātēm netiekot saeimā parādes durvīm iekļuva saeimā ķēķa durvīm
"Caur to, ka latviešu vēlētāji sabalso Saeimā dažādus kosmopolītus, kuri nicina mūsu nacionālo valsti",-1,to latviešu vēlētāji sabalso saeimā dažādus kosmopolītus kuri nicina mūsu nacionālo valsti
Būtu labāk krabju Didža iepriekšējās pērles un proKremliskās runas Saeimā parādījuši,-1,būtu labāk krabju didža iepriekšējās pērles prokremliskās runas saeimā parādījuši
"Vajag starptautisku rezonansi. Vajag @ManaBalss savākt 10000 parakstus par iniciatīvu bloķēt fejsbuku Latvijā. Ja par šo jautājumu lems saeima, tas izskanēs starptautiski tālu, tālu un fejsbuka priekšniecība būs spiesta to kremļa troļļu miskasti izrevidēt.",1,vajag starptautisku rezonansi vajag savākt parakstus iniciatīvu bloķēt fejsbuku latvijā šo jautājumu lems saeima tas izskanēs starptautiski tālu tālu fejsbuka priekšniecība spiesta to kremļa troļļu miskasti izrevidēt
"...bet morāles, stājas un uzstādījumu ziņā ir tāds pats kā vidējais pilsonis. Plus deputāti parasti ir spilgtāki kādu īpašību nēsātāji. Ja tautā ir kretīni, tad par deputātu tiek lielākais kretīns. Ja patrioti - tad dedzīgākais. Tāpēc arī saku - Saeima ir tautas groteska spogulis",-1,morāles stājas uzstādījumu ziņā tāds pats vidējais pilsonis plus deputāti parasti spilgtāki kādu īpašību nēsātāji tautā kretīni deputātu lielākais kretīns patrioti dedzīgākais saku saeima tautas groteska spogulis
"Šodien Saeima 2. lasījumā skatīja grozījumus Imigrācijas likumā, kas saistīti ar TUA ieguvi un pagarināšanu Krievijas pilsoņiem. Iekļauta virkne priekšlikumu, kas samazina izņēmuma gadījumu skaitu, bet - varēja un vajadzēja vēl nedaudz vairāk",0,šodien saeima lasījumā skatīja grozījumus imigrācijas likumā kas saistīti tua ieguvi pagarināšanu krievijas pilsoņiem iekļauta virkne priekšlikumu kas samazina izņēmuma gadījumu skaitu vajadzēja vēl nedaudz vairāk
Stingrākas prasības par valsts valodas zināšanām Latvijā dzīvojošajiem ārzemniekiem paredz ceturtdien Saeimā pieņemtās izmaiņas Imigrācijas likumā,0,stingrākas prasības valsts valodas zināšanām latvijā dzīvojošajiem ārzemniekiem paredz ceturtdien saeimā pieņemtās izmaiņas imigrācijas likumā
"Policijā katastrofāli trūkst darbinieki, nevis nerunājot par kādu kvalitāti. Bauskā nu jau nav kas patrulē ielās, brauc ekipāžā pa vienam. Runā, ka kriminālpolicijai vajadzēs patrulēt lai aizpildītu robus. Kad jūs beidzot Saeimā sapratīsiet, ka iekšlietās ir krīze? Nav droši!",-1,policijā katastrofāli trūkst darbinieki nerunājot kādu kvalitāti bauskā nav kas patrulē ielās brauc ekipāžā vienam runā kriminālpolicijai vajadzēs patrulēt aizpildītu robus kad jūs beidzot saeimā sapratīsiet iekšlietās krīze nav
"Daini, es gan saprotu gan tos, kas to aizstāv, gan tos, kas to nevēlas. Ir vienkārši jāpieņem, ka dažos jautājumos sabiedrība nav vienota. Tas ir normāli, tā jābūt. Tāpēc mums ir Saeima un vēlēšanas. Nav forši tikai tad, ja elektorātam klaji melo, kā to izdarīja Konservatīvie",-1,daini es saprotu tos kas to aizstāv tos kas to nevēlas vienkārši jāpieņem dažos jautājumos sabiedrība nav vienota tas normāli jābūt mums saeima vēlēšanas nav forši elektorātam klaji melo to izdarīja konservatīvie
"Sers Gejs Vatniks un Pederastīvie rausies melnās miesās, lai Saeimā tiktu..kāda “valsts” kāda valsts valoda. Vai tad bidlas zin valsts valodu? Jūs ko.. 😁💩",-1,sers gejs vatniks pederastīvie rausies melnās miesās saeimā tiktu kāda valsts kāda valsts valoda bidlas zin valsts valodu jūs ko 😁💩
"Progresīvie iekļūs Saeimā neatkarīgi no Jūsu bailēm. Domāju, ka Rosļikovs, Ždanoka un Šlesers ir daudz bīstamāki Latvijau par labi izglītotajiem un godīgajiem (nav saistīti ne ar vienu korupvijas skandālu) Progresīvajiem.",-1,progresīvie iekļūs saeimā neatkarīgi jūsu bailēm domāju rosļikovs ždanoka šlesers daudz bīstamāki latvijau labi izglītotajiem godīgajiem nav saistīti vienu korupvijas skandālu progresīvajiem
"Ja 2 dienas pirms vēlēšanām šķiet, ka aptuveni līdzīga varbūtība ir tam, ka Saeimā iekļūs 6, 9 vai 12 partijas, tad šīs ir neparastas vēlēšanas ... :)",0,dienas vēlēšanām šķiet aptuveni līdzīga varbūtība tam saeimā iekļūs partijas šīs neparastas vēlēšanas
"Regīna Ločmele Saeimā tikko pateica, ka 13.Saeima ir piebeigusi visu valstī un pat Parlamenta ēku. Paga, un kur vispār nākamā Saeima sēdēs kamēr to remontēs?",-1,regīna ločmele saeimā pateica saeima piebeigusi visu valstī parlamenta ēku paga kur vispār nākamā saeima sēdēs to remontēs
Saeima konceptuāli atbalsta valsts aizsardzības dienesta izveidi,0,saeima konceptuāli atbalsta valsts aizsardzības dienesta izveidi
"Baigi nepatīk pats JB. Slidens tips, žēl, ka nevar vēlēt par citu partiju un viņu izsvītrot. Cerams viņš neiekļūs Saeimā. ZZS ar AL priekšgalā, protams, arī nepatīk.",-1,baigi nepatīk pats jb slidens tips žēl nevar vēlēt citu partiju viņu izsvītrot cerams viņš neiekļūs saeimā zzs al priekšgalā protams nepatīk
"Saeimā, kura radīja juridisko bāzi un lēmumus nojaukšanai, ir progresīvo vadīta koalīcija? Ko Jūs pīpējat, Gruntmaņa kungs? Progresīvie vienkārši patrāpījās pie izpildīšanas, ko visādi centās sabotēt un kavēt.",-1,saeimā kura radīja juridisko bāzi lēmumus nojaukšanai progresīvo vadīta koalīcija ko jūs pīpējat gruntmaņa kungs progresīvie vienkārši patrāpījās izpildīšanas ko visādi centās sabotēt kavēt
"Vispār jā, vēlētājs tiešām nav dumjš - pagājušajā Saeimā Iesalnieku sākotnēji pat nemaz neievēlēja.",-1,vispār vēlētājs tiešām nav dumjš pagājušajā saeimā iesalnieku sākotnēji nemaz neievēlēja
"Jāatzīmē arī tas, ka tieši 4.Saeimā ievēlēto lielāko partiju - sociāldemokrātu, demokrātiskā centra, Latgales kristīgo zemnieku, kā arī Zemnieku savienības pārstāvji, vēsturē palikuši arī ar mēģinājumu atjaunot neatkarību un demokrātiju Otrā pasaules kara laikā. #LCP #Saeimai100",1,jāatzīmē tas tieši saeimā ievēlēto lielāko partiju sociāldemokrātu demokrātiskā centra latgales kristīgo zemnieku zemnieku savienības pārstāvji vēsturē palikuši mēģinājumu atjaunot neatkarību demokrātiju otrā pasaules kara laikā
